"REF_DATE","GEO","DGUID","Air conditioners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Oshawa, Ontario","2011S0503532","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709682","27.1","89","","","","0"
"2015","Oshawa, Ontario","2011S0503532","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709683","27.2","76","","","","0"
"2015","Oshawa, Ontario","2011S0503532","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709684","27.3","85","","","","0"
"2015","Oshawa, Ontario","2011S0503532","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709685","27.4","","F","","","0"
"2015","Oshawa, Ontario","2011S0503532","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709686","27.5","","F","","","0"
"2015","Toronto, Ontario","2011S0503535","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709687","28.1","87","","","","0"
"2015","Toronto, Ontario","2011S0503535","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709688","28.2","72","","","","0"
"2015","Toronto, Ontario","2011S0503535","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709689","28.3","83","","","","0"
"2015","Toronto, Ontario","2011S0503535","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709690","28.4","14","E","","","0"
"2015","Toronto, Ontario","2011S0503535","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709691","28.5","17","E","","","0"
"2015","Hamilton, Ontario","2011S0503537","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709692","29.1","87","","","","0"
"2015","Hamilton, Ontario","2011S0503537","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709693","29.2","72","","","","0"
"2015","Hamilton, Ontario","2011S0503537","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709694","29.3","82","","","","0"
"2015","Hamilton, Ontario","2011S0503537","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709695","29.4","17","E","","","0"
"2015","Hamilton, Ontario","2011S0503537","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709696","29.5","19","E","","","0"
"2015","St. Catharines-Niagara, Ontario","2011S0503539","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709697","30.1","84","","","","0"
"2015","St. Catharines-Niagara, Ontario","2011S0503539","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709698","30.2","74","","","","0"
"2015","St. Catharines-Niagara, Ontario","2011S0503539","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709699","30.3","88","","","","0"
"2015","St. Catharines-Niagara, Ontario","2011S0503539","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709700","30.4","10","E","","","0"
"2015","St. Catharines-Niagara, Ontario","2011S0503539","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709701","30.5","12","E","","","0"
"2015","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709702","31.1","86","","","","0"
"2015","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709703","31.2","74","","","","0"
"2015","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709704","31.3","86","","","","0"
"2015","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709705","31.4","12","E","","","0"
"2015","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709706","31.5","14","E","","","0"
"2015","Brantford, Ontario","2011S0503543","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709707","32.1","82","","","","0"
"2015","Brantford, Ontario","2011S0503543","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709708","32.2","68","","","","0"
"2015","Brantford, Ontario","2011S0503543","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709709","32.3","83","","","","0"
"2015","Brantford, Ontario","2011S0503543","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709710","32.4","14","E","","","0"
"2015","Brantford, Ontario","2011S0503543","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709711","32.5","17","E","","","0"
"2015","Guelph, Ontario","2011S0503550","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709712","33.1","76","","","","0"
"2015","Guelph, Ontario","2011S0503550","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709713","33.2","71","","","","0"
"2015","Guelph, Ontario","2011S0503550","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709714","33.3","94","","","","0"
"2015","Guelph, Ontario","2011S0503550","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709715","33.4","","F","","","0"
"2015","Guelph, Ontario","2011S0503550","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709716","33.5","","F","","","0"
"2015","London, Ontario","2011S0503555","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709717","34.1","80","","","","0"
"2015","London, Ontario","2011S0503555","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709718","34.2","60","","","","0"
"2015","London, Ontario","2011S0503555","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709719","34.3","74","","","","0"
"2015","London, Ontario","2011S0503555","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709720","34.4","20","E","","","0"
"2015","London, Ontario","2011S0503555","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709721","34.5","25","E","","","0"
"2015","Windsor, Ontario","2011S0503559","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709722","35.1","94","","","","0"
"2015","Windsor, Ontario","2011S0503559","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709723","35.2","82","","","","0"
"2015","Windsor, Ontario","2011S0503559","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709724","35.3","87","","","","0"
"2015","Windsor, Ontario","2011S0503559","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709725","35.4","","F","","","0"
"2015","Windsor, Ontario","2011S0503559","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709726","35.5","","F","","","0"
"2015","Barrie, Ontario","2011S0503568","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709727","36.1","61","","","","0"
"2015","Barrie, Ontario","2011S0503568","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709728","36.2","56","","","","0"
"2015","Barrie, Ontario","2011S0503568","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709729","36.3","91","","","","0"
"2015","Barrie, Ontario","2011S0503568","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709730","36.4","","F","","","0"
"2015","Barrie, Ontario","2011S0503568","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709731","36.5","","F","","","0"
"2015","Greater Sudbury, Ontario","2011S0503580","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709732","37.1","44","","","","0"
"2015","Greater Sudbury, Ontario","2011S0503580","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709733","37.2","34","","","","0"
"2015","Greater Sudbury, Ontario","2011S0503580","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709734","37.3","76","","","","0"
"2015","Greater Sudbury, Ontario","2011S0503580","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709735","37.4","12","E","","","0"
"2015","Greater Sudbury, Ontario","2011S0503580","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709736","37.5","27","E","","","0"
"2015","Thunder Bay, Ontario","2011S0503595","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709737","38.1","51","","","","0"
"2015","Thunder Bay, Ontario","2011S0503595","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709738","38.2","37","","","","0"
"2015","Thunder Bay, Ontario","2011S0503595","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709739","38.3","72","","","","0"
"2015","Thunder Bay, Ontario","2011S0503595","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709740","38.4","13","E","","","0"
"2015","Thunder Bay, Ontario","2011S0503595","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709741","38.5","26","E","","","0"
"2015","Winnipeg, Manitoba","2011S0503602","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709742","39.1","87","","","","0"
"2015","Winnipeg, Manitoba","2011S0503602","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709743","39.2","71","","","","0"
"2015","Winnipeg, Manitoba","2011S0503602","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709744","39.3","81","","","","0"
"2015","Winnipeg, Manitoba","2011S0503602","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709745","39.4","19","","","","0"
"2015","Winnipeg, Manitoba","2011S0503602","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709746","39.5","22","","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709747","40.1","75","","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709748","40.2","53","","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709749","40.3","70","","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709750","40.4","23","E","","","0"
"2015","Regina, Saskatchewan","2011S0503705","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709751","40.5","30","E","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709752","41.1","62","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709753","41.2","55","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709754","41.3","89","","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709755","41.4","","F","","","0"
"2015","Saskatoon, Saskatchewan","2011S0503725","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709756","41.5","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709757","42.1","19","","","","0"
"2015","Calgary, Alberta","2011S0503825","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709758","42.2","14","E","","","0"
"2015","Calgary, Alberta","2011S0503825","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709759","42.3","76","","","","0"
"2015","Calgary, Alberta","2011S0503825","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709760","42.4","","F","","","0"
"2015","Calgary, Alberta","2011S0503825","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709761","42.5","","F","","","0"
"2015","Edmonton, Alberta","2011S0503835","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709762","43.1","28","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709763","43.2","20","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709764","43.3","71","","","","0"
"2015","Edmonton, Alberta","2011S0503835","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709765","43.4","8","E","","","0"
"2015","Edmonton, Alberta","2011S0503835","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709766","43.5","30","E","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709767","44.1","86","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709768","44.2","65","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709769","44.3","76","","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709770","44.4","","F","","","0"
"2015","Kelowna, British Columbia","2011S0503915","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709771","44.5","","F","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709772","45.1","33","E","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709773","45.2","11","E","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709774","45.3","33","E","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709775","45.4","23","E","","","0"
"2015","Abbotsford-Mission, British Columbia","2011S0503932","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709776","45.5","68","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709777","46.1","21","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709778","46.2","6","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709779","46.3","27","E","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709780","46.4","15","","","","0"
"2015","Vancouver, British Columbia","2011S0503933","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709781","46.5","71","","","","0"
"2015","Victoria, British Columbia","2011S0503935","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709782","47.1","13","E","","","0"
"2015","Victoria, British Columbia","2011S0503935","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709783","47.2","","F","","","0"
"2015","Victoria, British Columbia","2011S0503935","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709784","47.3","","F","","","0"
"2015","Victoria, British Columbia","2011S0503935","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709785","47.4","","F","","","0"
"2015","Victoria, British Columbia","2011S0503935","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709786","47.5","","F","","","0"
"2015","Non-census metropolitan areas","","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709787","48.1","45","","","","0"
"2015","Non-census metropolitan areas","","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709788","48.2","27","","","","0"
"2015","Non-census metropolitan areas","","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709789","48.3","59","","","","0"
"2015","Non-census metropolitan areas","","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709790","48.4","18","","","","0"
"2015","Non-census metropolitan areas","","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709791","48.5","40","","","","0"
"2017","Canada","2016A000011124","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709552","1.1","60","","","","0"
"2017","Canada","2016A000011124","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709553","1.2","42","","","","0"
"2017","Canada","2016A000011124","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709554","1.3","70","","","","0"
"2017","Canada","2016A000011124","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709555","1.4","18","","","","0"
"2017","Canada","2016A000011124","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709556","1.5","30","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709557","2.1","18","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709558","2.2","10","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709559","2.3","52","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709560","2.4","9","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709561","2.5","48","E","","","0"
"2017","Prince Edward Island","2016A000211","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709562","3.1","25","","","","0"
"2017","Prince Edward Island","2016A000211","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709563","3.2","8","E","","","0"
"2017","Prince Edward Island","2016A000211","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709564","3.3","33","E","","","0"
"2017","Prince Edward Island","2016A000211","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709565","3.4","17","","","","0"
"2017","Prince Edward Island","2016A000211","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709566","3.5","66","","","","0"
"2017","Nova Scotia","2016A000212","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709567","4.1","34","","","","0"
"2017","Nova Scotia","2016A000212","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709568","4.2","14","","","","0"
"2017","Nova Scotia","2016A000212","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709569","4.3","42","","","","0"
"2017","Nova Scotia","2016A000212","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709570","4.4","19","","","","0"
"2017","Nova Scotia","2016A000212","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709571","4.5","57","","","","0"
"2017","New Brunswick","2016A000213","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709572","5.1","47","","","","0"
"2017","New Brunswick","2016A000213","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709573","5.2","17","","","","0"
"2017","New Brunswick","2016A000213","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709574","5.3","37","","","","0"
"2017","New Brunswick","2016A000213","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709575","5.4","31","","","","0"
"2017","New Brunswick","2016A000213","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709576","5.5","66","","","","0"
"2017","Quebec","2016A000224","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709577","6.1","56","","","","0"
"2017","Quebec","2016A000224","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709578","6.2","31","","","","0"
"2017","Quebec","2016A000224","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709579","6.3","56","","","","0"
"2017","Quebec","2016A000224","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709580","6.4","25","","","","0"
"2017","Quebec","2016A000224","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709581","6.5","45","","","","0"
"2017","Ontario","2016A000235","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709582","7.1","83","","","","0"
"2017","Ontario","2016A000235","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709583","7.2","68","","","","0"
"2017","Ontario","2016A000235","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709584","7.3","82","","","","0"
"2017","Ontario","2016A000235","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709585","7.4","15","","","","0"
"2017","Ontario","2016A000235","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709586","7.5","18","","","","0"
"2017","Manitoba","2016A000246","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709587","8.1","82","","","","0"
"2017","Manitoba","2016A000246","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709588","8.2","60","","","","0"
"2017","Manitoba","2016A000246","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709589","8.3","73","","","","0"
"2017","Manitoba","2016A000246","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709590","8.4","22","","","","0"
"2017","Manitoba","2016A000246","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709591","8.5","27","","","","0"
"2017","Saskatchewan","2016A000247","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709592","9.1","75","","","","0"
"2017","Saskatchewan","2016A000247","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709593","9.2","57","","","","0"
"2017","Saskatchewan","2016A000247","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709594","9.3","75","","","","0"
"2017","Saskatchewan","2016A000247","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709595","9.4","19","","","","0"
"2017","Saskatchewan","2016A000247","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709596","9.5","25","","","","0"
"2017","Alberta","2016A000248","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709597","10.1","31","","","","0"
"2017","Alberta","2016A000248","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709598","10.2","22","","","","0"
"2017","Alberta","2016A000248","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709599","10.3","71","","","","0"
"2017","Alberta","2016A000248","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709600","10.4","9","","","","0"
"2017","Alberta","2016A000248","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709601","10.5","29","","","","0"
"2017","British Columbia","2016A000259","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709602","11.1","30","","","","0"
"2017","British Columbia","2016A000259","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709603","11.2","13","","","","0"
"2017","British Columbia","2016A000259","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709604","11.3","42","","","","0"
"2017","British Columbia","2016A000259","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709605","11.4","17","","","","0"
"2017","British Columbia","2016A000259","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709606","11.5","58","","","","0"
"2017","Total census metropolitan areas","","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709607","12.1","64","","","","0"
"2017","Total census metropolitan areas","","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709608","12.2","47","","","","0"
"2017","Total census metropolitan areas","","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709609","12.3","73","","","","0"
"2017","Total census metropolitan areas","","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709610","12.4","17","","","","0"
"2017","Total census metropolitan areas","","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709611","12.5","27","","","","0"
"2017","St. John's, Newfoundland and Labrador","2011S0503001","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709612","13.1","20","E","","","0"
"2017","St. John's, Newfoundland and Labrador","2011S0503001","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709613","13.2","","F","","","0"
"2017","St. John's, Newfoundland and Labrador","2011S0503001","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709614","13.3","","F","","","0"
"2017","St. John's, Newfoundland and Labrador","2011S0503001","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709615","13.4","","F","","","0"
"2017","St. John's, Newfoundland and Labrador","2011S0503001","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709616","13.5","","F","","","0"
"2017","Halifax, Nova Scotia","2011S0503205","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709617","14.1","32","","","","0"
"2017","Halifax, Nova Scotia","2011S0503205","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709618","14.2","17","E","","","0"
"2017","Halifax, Nova Scotia","2011S0503205","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709619","14.3","52","","","","0"
"2017","Halifax, Nova Scotia","2011S0503205","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709620","14.4","15","E","","","0"
"2017","Halifax, Nova Scotia","2011S0503205","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709621","14.5","48","","","","0"
"2017","Moncton, New Brunswick","2011S0503305","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709622","15.1","60","","","","0"
"2017","Moncton, New Brunswick","2011S0503305","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709623","15.2","22","E","","","0"
"2017","Moncton, New Brunswick","2011S0503305","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709624","15.3","37","E","","","0"
"2017","Moncton, New Brunswick","2011S0503305","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709625","15.4","38","E","","","0"
"2017","Moncton, New Brunswick","2011S0503305","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709626","15.5","63","E","","","0"
"2017","Saint John, New Brunswick","2011S0503310","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709627","16.1","28","E","","","0"
"2017","Saint John, New Brunswick","2011S0503310","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709628","16.2","","F","","","0"
"2017","Saint John, New Brunswick","2011S0503310","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709629","16.3","","F","","","0"
"2017","Saint John, New Brunswick","2011S0503310","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709630","16.4","","F","","","0"
"2017","Saint John, New Brunswick","2011S0503310","Stand-alone air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709631","16.5","","F","","","0"
"2017","Saguenay, Quebec","2011S0503408","Any type of air conditioner, as a percentage of all households","Percent","239","units ","0","v95709632","17.1","39","","","","0"
"2017","Saguenay, Quebec","2011S0503408","Central air conditioner, as a percentage of all households","Percent","239","units ","0","v95709633","17.2","17","E","","","0"
"2017","Saguenay, Quebec","2011S0503408","Central air conditioner, as a percentage of households that had an air conditioner","Percent","239","units ","0","v95709634","17.3","43","E","","","0"
"2017","Saguenay, Quebec","2011S0503408","Stand-alone air conditioner, as a percentage of all households","Percent","239","units ","0","v95709635","17.4","22","E","","","0"
